year,month,DevelopmentRegion,RegionalDistrict,Municipality,tot_mkt_trans,no_res_trans,n_res_acreage_trans,n_res_fam,n_res_1fam_dwelling,n_res_strata,n_res_other,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_other,n_recr_tran,n_farm_tran,n_unkn_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,sum_FMV_foreign,add_tax_paid,n_res_1fam_suite,n_res_1fam_vacant_res,n_res_1fam_other,n_res_strata_row,n_res_strata_other,n_fth,n_nbh,sum_FMV_res,sum_FMV_foreign_res,md_FMV_foreign_res,mn_FMV_foreign_res,sum_invest_foreign_res,n_foreign_nonres,n_foreign_other,n_foreign_res
2017,10,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,342,308,28,3,152,83,32,16,10,0,6,7,8,3,158975358.4,464840.2292,342300,2617225.61,4710.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,445,405,26,9,273,49,37,10,8,0,2,10,11,9,171881186,386249.8562,325000,2693830.55,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,UNKNOWN,UNKNOWN,NA,41,39,0,0,8,12,14,0,0,0,0,1,1,0,14473139.67,353003.4066,276500,204434.65,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,232,221,27,0,168,13,8,7,5,2,0,3,0,1,101184755.5,436141.1874,320000,1586302.03,4275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,VANCOUVER ISLAND/COAST,CAPITAL,NA,797,771,31,16,385,275,47,24,17,4,3,1,1,0,628633400.2,788749.5611,580000,11815332.96,9284,37,25274483.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,59,56,3,0,31,22,0,2,1,0,1,1,0,0,9240590,156620.1695,95000,114959.9,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,242,235,19,0,142,50,14,6,3,3,0,0,1,0,98277092.36,406103.6874,377500,1392380.31,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,264,251,23,1,171,34,14,9,4,4,1,0,3,1,121038711.7,458479.9686,392500,1891744.4,5550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,VANCOUVER ISLAND/COAST,NANAIMO,NA,498,459,13,6,293,101,35,32,15,3,14,3,0,4,248960535.2,499920.7534,421950,3963207.87,5900,16,11030595.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,75,72,9,2,57,2,2,1,1,0,0,2,0,0,25375820.21,338344.2695,310500,357689.54,4100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,VANCOUVER ISLAND/COAST,STRATHCONA,NA,164,160,22,0,104,25,5,2,2,0,0,1,0,1,56549468.59,344813.8329,300000,820185.67,3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,CARIBOO,CARIBOO,NA,169,153,44,1,96,8,1,4,3,0,1,5,7,0,38218936.47,226147.5531,180000,519303.37,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,CARIBOO,FRASER-FORT GEORGE,NA,225,207,22,1,152,16,14,9,9,0,0,0,8,1,69120235.36,307201.046,255500,872245.21,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,KOOTENAY,CENTRAL KOOTENAY,NA,139,123,23,1,82,10,5,10,7,0,3,4,2,0,37476185.34,269612.8442,244600,498805.58,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,KOOTENAY,EAST KOOTENAY,NA,212,200,16,2,118,57,4,2,2,0,0,10,0,0,56079884.18,264527.7556,238350,742130.57,2577.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,KOOTENAY,KOOTENAY-BOUNDARY,NA,181,157,23,1,96,30,0,6,3,0,3,4,11,3,39773889.73,219745.2471,190000,494561.86,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,881,851,26,4,433,313,61,18,6,10,2,1,10,1,470312014.9,533838.8364,462200,7169831.11,6600,16,8683900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,6103,5947,47,50,1707,2647,1419,136,46,75,15,5,6,9,6438714055,1055008.038,660000,137745050.4,11040,262,253189908.6,21010160.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,221,180,9,2,54,82,13,16,3,4,9,23,0,2,205797224.3,931209.1596,645000,4039351.78,10380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,127,115,12,0,80,18,0,5,4,0,1,3,0,4,72647287.68,572025.8872,493000,1188536.17,7700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,97,88,29,2,41,11,2,3,1,0,2,1,5,0,18718688.07,192976.1657,150000,255423.95,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,49,49,5,0,40,4,0,0,0,0,0,0,0,0,10597323.04,216271.8988,204000,102438.75,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,NECHAKO & NORTH COAST,NORTH COAST,NA,36,34,3,0,28,1,1,2,2,0,0,0,0,0,8255474,229318.7222,187500,102527.74,1722.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,188,138,24,0,94,1,7,15,5,0,10,1,31,3,53349323.79,283772.9989,200550,800411.7,1909.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,REST OF PROVINCE,Rest of province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,51214082.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,596,568,16,3,298,171,64,24,18,2,4,2,2,0,378931238,635790.6678,505000,6300877,7700,12,9910800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,200,187,25,1,110,29,17,4,2,0,2,7,1,1,70685036.65,353425.1833,319000,972094.07,3855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,227,213,16,0,127,40,15,7,6,0,1,1,4,2,98650134.26,434582.0893,390000,1375147.12,4860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,283,265,17,3,141,78,17,8,6,2,0,5,4,1,122015003,431148.4204,338500,1919419.51,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,350,318,22,3,210,56,20,19,17,0,2,3,7,3,126538987.5,361539.9643,336250,1619241.2,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,UNKNOWN,UNKNOWN,NA,42,39,0,0,2,8,25,1,0,0,1,1,1,0,18650654.05,444063.1917,423592.5,242656.49,4535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,178,166,24,0,122,12,4,6,4,1,1,6,0,0,79718871.11,447858.8265,307500,1239888.99,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,VANCOUVER ISLAND/COAST,CAPITAL,NA,912,884,45,12,380,255,179,21,6,10,5,2,3,2,626578318.5,687037.62990000006,516925,10468235.8,7798,32,23675965.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,33,33,5,0,24,4,0,0,0,0,0,0,0,0,4702750,142507.5758,120000,49642.5,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,182,174,17,0,105,36,4,5,5,0,0,2,1,0,76383055.74,419687.1195,375500,1093088.19,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,224,214,24,1,157,20,7,10,3,1,6,0,0,0,102009350.4,455398.8857,385000,1541074.15,4999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,VANCOUVER ISLAND/COAST,NANAIMO,NA,436,426,14,0,278,84,41,6,4,0,2,4,0,0,201641510.1,462480.5278,428700,2883353.01,5789,12,9465000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,52,51,5,0,39,3,2,0,0,0,0,0,0,1,16865800,324342.3077,325000,233197.5,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,VANCOUVER ISLAND/COAST,STRATHCONA,NA,135,127,15,1,91,19,0,5,1,0,4,1,0,2,49661851.2,367865.5644,341000,694186.9,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,CARIBOO,CARIBOO,NA,145,113,34,0,66,6,5,21,7,0,14,4,5,2,30739789.52,211998.5484,163000,364025.56,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,CARIBOO,FRASER-FORT GEORGE,NA,155,147,30,0,105,10,0,6,5,0,1,1,1,0,44749367.93,288705.5995,260000,404822.41,1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,KOOTENAY,CENTRAL KOOTENAY,NA,133,120,32,1,81,2,4,10,4,0,6,2,1,0,41586185.45,312678.0861,250000,545853.46,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,KOOTENAY,EAST KOOTENAY,NA,166,150,13,0,82,50,2,8,8,0,0,6,1,1,54900117.85,330723.6015,265000,709412.6,2749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,KOOTENAY,KOOTENAY-BOUNDARY,NA,141,106,22,2,60,18,1,34,3,0,31,1,0,0,36158701.1,256444.6887,218577,438789.85,1946.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,663,612,28,4,333,219,13,40,7,17,16,1,9,1,396026091.7,597324.4218,500000,6185043.62,6400,12,9274157.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,4641,4491,41,48,1339,2597,379,133,55,61,17,2,4,11,5324275255,1147225.868,670000,85906391.25,10170,200,240364729.8,16738374.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,190
2017,12,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,170,129,6,0,43,60,1,6,2,4,0,35,0,0,111499680.2,655880.472,500000,1917244.41,5073.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,80,75,11,0,54,9,1,0,0,0,0,4,0,1,49844577,623057.2125,504750,768870.66,7940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,59,52,24,0,24,2,1,2,2,0,0,2,3,0,13208733.4,223876.8373,185000,139042.65,1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,40,33,3,0,27,2,0,7,7,0,0,0,0,0,9443055.81,236076.3953,200000,68727.55,1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,NECHAKO & NORTH COAST,NORTH COAST,NA,33,30,3,0,22,1,0,3,3,0,0,0,0,0,5635800,170781.8182,149000,43958.55,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,130,92,20,2,59,5,0,17,16,0,1,3,13,5,33865181.13,260501.3933,198711,310363.6,1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,REST OF PROVINCE,Rest of province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,20494314.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,96
2017,12,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,504,480,13,2,240,136,76,19,5,4,10,1,1,3,287021274.8,569486.6563,443550,4049988.04,4975.78,7,4758614.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,149,134,24,2,72,12,15,10,8,0,2,5,0,0,68545451.63,460036.5881,328971.96,803980.28,3400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,166,129,13,2,77,29,6,7,4,0,3,2,28,0,87132520.44,524894.7014,392700,1372132.04,4990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,220,177,10,1,96,50,8,15,13,0,2,11,11,6,134393860.8,610881.1854,390000,1851227.32,3914.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,255,241,25,3,139,33,30,11,8,0,3,2,1,0,98175461.85,385001.8112,340035.5,1157262.61,2340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,UNKNOWN,UNKNOWN,NA,28,24,0,0,6,4,7,1,0,0,1,1,0,2,9921026,354322.3571,279787.5,109225.54,1622.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,142,127,14,3,87,8,6,9,3,3,3,6,0,0,53707529.25,378222.037,263535.605,768298.94,2635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,VANCOUVER ISLAND/COAST,CAPITAL,NA,775,738,33,18,382,242,49,26,9,7,10,4,1,6,557212160.8,718983.4333,521000,9473512.47,7200,24,15815988.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,28,26,5,0,18,3,0,1,0,0,1,1,0,0,4566062,163073.6429,149900,44697.84,692.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,159,148,13,0,95,34,1,7,4,1,2,2,0,2,69498878.47,437099.8646,375000,947974.23,3865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,171,157,14,0,120,18,0,9,6,0,3,0,0,5,83793220.6,490018.8339,415000,1192873.09,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,VANCOUVER ISLAND/COAST,NANAIMO,NA,295,283,16,2,181,68,6,6,3,2,1,6,0,0,148864067.3,504623.957,427000,2122768.77,5140,15,10833295.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,30,28,3,0,23,2,0,0,0,0,0,2,0,0,8116843,270561.4333,265000,82637.36,2739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,VANCOUVER ISLAND/COAST,STRATHCONA,NA,99,94,4,0,70,16,4,1,1,0,0,3,0,1,38788981,391807.8889,349000,480233.89,3998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,CARIBOO,CARIBOO,NA,131,110,35,0,48,6,0,13,10,0,3,0,7,1,26661343,203521.7,175000,268751,1005,NA,NA,NA,4,10,7,3,3,21,0,20355993,NA,NA,NA,NA,NA,NA,NA
2018,1,CARIBOO,FRASER-FORT GEORGE,NA,170,153,31,0,66,14,1,13,9,1,3,0,4,0,42899166.42,252348.04,241500,483376,1685,NA,NA,NA,4,19,18,11,3,23,4,35675676.42,NA,NA,NA,NA,NA,NA,NA
2018,1,KOOTENAY,CENTRAL KOOTENAY,NA,122,104,44,1,41,6,1,13,12,0,1,0,5,0,28203483.91,231176.1,170000,322591,991,NA,NA,NA,1,5,5,5,1,12,1,20104258.34,NA,NA,NA,NA,NA,NA,NA
2018,1,KOOTENAY,EAST KOOTENAY,NA,146,127,11,4,43,35,1,16,15,0,1,1,2,0,43265942.77,296342.07,229404.76,582244,1879,NA,NA,NA,1,18,14,7,28,12,3,34949942.77,NA,NA,NA,NA,NA,NA,NA
2018,1,KOOTENAY,KOOTENAY-BOUNDARY,NA,96,81,10,0,30,15,0,13,8,5,0,0,2,0,20610751.95,214695.33,177500,235750,1324,NA,NA,NA,1,12,13,3,12,9,1,17654158.29,NA,NA,NA,NA,NA,NA,NA
2018,1,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,671,628,23,2,240,251,21,25,18,3,4,1,17,0,406740929,606171.28,480000,5769173,5100,nr,nr,NA,36,40,15,119,132,81,62,324010477.1,7002888,614500,700288.8,NA,nr,NA,10
2018,1,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,4770,4607,54,30,883,2598,463,143,49,87,7,5,14,1,5212318848,1092729.32,715000,91513318,11639,150,199649734.5,10658553.71,392,89,98,724,1874,447,360,4781651490,168329214.5,788000,1160891.14,71052819.53,5,NA,145
2018,1,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,297,176,5,1,27,93,30,121,8,113,0,0,0,0,195974803,659847.82,373493.98,3521301,5470,NA,NA,NA,10,8,2,50,43,5,9,138946009.3,NA,NA,NA,NA,NA,NA,NA
2018,1,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,100,96,18,0,39,19,2,4,1,1,2,0,0,0,58400259.52,584002.6,509500,944121,8000,NA,NA,NA,4,12,2,5,14,4,0,56634259.52,NA,NA,NA,NA,NA,NA,NA
2018,1,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,68,62,32,1,16,1,0,2,2,0,0,2,2,0,10616092.3,156119,98730,114491,706,NA,NA,NA,0,4,8,0,1,8,0,9534592.3,NA,NA,NA,NA,NA,NA,NA
2018,1,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,56,49,6,2,28,6,0,6,6,0,0,1,0,0,12433800,222032.14,196250,133215,1112,NA,NA,NA,1,2,4,5,1,15,0,12062900,NA,NA,NA,NA,NA,NA,NA
2018,1,NECHAKO & NORTH COAST,NORTH COAST,NA,23,23,4,0,14,0,0,0,0,0,0,0,0,0,4607300,200317.39,157500,55355,1250,NA,NA,NA,4,1,0,0,0,4,0,4607300,NA,NA,NA,NA,NA,NA,NA
2018,1,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,110,92,18,1,53,5,0,4,2,0,2,1,13,0,26456498.02,240513.62,225000,271099,1040,NA,NA,NA,1,3,11,3,2,30,2,24413383.82,NA,NA,NA,NA,NA,NA,NA
2018,1,REST OF PROVINCE,REST OF PROVINCE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,44716696.47,98018.2,460996.87,NA,24,NA,97
2018,1,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,423,401,9,1,157,122,10,17,11,6,0,0,5,0,231753179.7,547879.86,510000,3376147,6900,11,7379378,NA,30,54,18,37,85,47,26,207173511.7,7379378,635000,670852.55,NA,0,NA,11
2018,1,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,175,155,30,2,41,14,31,12,11,1,0,0,8,0,62873287.82,359275.93,305700,851363,2900,NA,NA,NA,3,23,11,5,9,14,6,50618877.82,NA,NA,NA,NA,NA,NA,NA
2018,1,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,144,129,6,1,52,42,2,10,9,0,1,0,5,0,58720291.15,407779.8,342500,786268,3700,NA,NA,NA,4,15,7,18,24,18,6,45871626.65,NA,NA,NA,NA,NA,NA,NA
2018,1,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,220,192,15,0,72,63,3,19,16,2,1,0,9,0,99035901.67,450163.19,342500,1346068,2877,NA,NA,NA,4,26,9,40,23,13,13,74764001.67,NA,NA,NA,NA,NA,NA,NA
2018,1,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,306,288,16,0,100,79,36,16,8,8,0,0,2,0,101122659.2,330466.21,292000,1176128,2100,NA,NA,NA,9,23,25,27,52,39,21,90677659.2,NA,NA,NA,NA,NA,NA,NA
2018,1,UNKNOWN,UNKNOWN,NA,24,17,0,0,0,0,17,0,0,0,0,2,0,5,10378670,432444.58,425000,89933,1905,NA,NA,NA,0,0,0,0,0,0,4,7366170,NA,NA,NA,NA,NA,NA,NA
2018,1,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,138,118,8,2,55,11,2,19,6,11,2,0,1,0,51569863.98,373694.67,279000,687827,2580,NA,NA,NA,6,24,10,8,3,18,2,45983816.18,NA,NA,NA,NA,NA,NA,NA
2018,1,VANCOUVER ISLAND/COAST,CAPITAL,NA,652,623,33,12,202,213,50,22,12,9,1,0,5,2,439697488.3,674382.65,572450,6949322,8625,23,18805852.38,NA,63,13,37,43,170,60,27,413920163.3,18805852.38,847000,817645.76,NA,0,NA,23
2018,1,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,20,19,3,0,9,2,0,1,1,0,0,0,0,0,3123601,156180.05,171000,23459,1058,NA,NA,NA,1,1,3,0,2,6,0,2973601,NA,NA,NA,NA,NA,NA,NA
2018,1,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,161,148,19,2,66,28,2,13,6,6,1,0,0,0,70170146.99,435839.42,380000,935537,4500,NA,NA,NA,4,9,18,9,19,22,5,66504031.99,NA,NA,NA,NA,NA,NA,NA
2018,1,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,207,199,27,0,101,25,8,8,5,3,0,0,0,0,84665150.12,409010.39,366500,980175,3840,NA,NA,NA,9,15,14,9,16,30,19,82165350.12,NA,NA,NA,NA,NA,NA,NA
2018,1,VANCOUVER ISLAND/COAST,NANAIMO,NA,324,307,1,6,124,63,14,16,8,8,0,1,0,0,142427860.9,439592.16,396250,1822522,4140,13,5772000,NA,38,52,9,25,38,40,22,130853745.9,5772000,421000,444000,NA,0,NA,13
2018,1,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,46,45,0,0,34,3,0,1,1,0,0,0,0,0,17414200,378569.57,342000,192064,2630,NA,NA,NA,1,7,0,2,1,10,1,15934200,NA,NA,NA,NA,NA,NA,NA
2018,1,VANCOUVER ISLAND/COAST,STRATHCONA,NA,90,88,11,1,45,14,1,2,2,0,0,0,0,0,30831500.01,342572.22,319875,329060,1768,NA,NA,NA,4,5,7,4,10,23,5,29936500.01,NA,NA,NA,NA,NA,NA,NA
2018,2,CARIBOO,CARIBOO,NA,118,97,40,0,28,6,0,6,5,0,1,0,14,1,19488202.1,165154.26,124500,191566,826,NA,NA,NA,2,14,7,4,2,20,0,14834502.1,NA,NA,NA,NA,NA,NA,NA
2018,2,CARIBOO,FRASER-FORT GEORGE,NA,147,134,22,0,67,17,6,11,10,0,1,0,2,0,46986088.19,319633.25,233000,562820,1100,NA,NA,NA,3,9,10,11,6,32,10,33454691.86,NA,NA,NA,NA,NA,NA,NA
2018,2,KOOTENAY,CENTRAL KOOTENAY,NA,88,82,20,0,38,6,0,6,6,0,0,0,0,0,27081180.9,307740.69,259500,321337,1850,NA,NA,NA,6,8,4,2,4,13,1,24086637.14,NA,NA,NA,NA,NA,NA,NA
